mol_id,smiles,antibacterial,antifungal,antiviral,not_antibacterial,not_antifungal,not_antiviral
5137,CS(=O)(=O)O.Cc1nc(NNC(=O)C(CC2CCCC2)CN(O)C=O)c(F)c(N2CCN3CCOCC3C2)n1,1,,,,,
5138,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)C2,2,,,,,
5139,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,,,3,,,
5140,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(Cn1cncn1)(OCOP(=O)(O)O)c1ccc(F)cc1F.CCO.NCCCCC(N)C(=O)O,,4,,,,
5141,COc1c(N2CC(F)C(CNC3CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn(CCF)c12.Cl,2,,,,,
5142,CC(C)(C)C1NC(=O)OC2CCCC2OCC=CC(F)(F)c2nc3ccccc3nc2OC2CC(C(=O)NC3(C(=O)NS(=O)(=O)C4(C)CC4)CC3C(F)F)N(C2)C1=O.O,,,3,,,
5143,O.O.O.O.O.O.O.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,3,,,,,
5144,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=P(O)(O)O,,,4,,,
5145,O=c1ccc2ncc(=O)n3c2n1CC3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,1,,,,,
5146,CS(=O)(=O)O.O.O.O=c1ccc2ncc(=O)n3c2n1CC3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,1,,,,,
5147,CC(C)C(N)C(=O)OC1CC(n2ccc(N)nc2=O)OC1CO,,,5,,,
5148,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c([O-])c1=O)C(=O)N1C3CCC(C3)OC1C2.[Na+],,,4,,,
5150,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1.O.O.[Na+],,5,,,,
5151,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O.O=S(=O)(O)O.[H]C12SCC(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)=C(C(=O)[O-])N1C(=O)C2NC(=O)C(=NOC(C)(C)C(=O)O)c1csc(N)n1.[H]C12SCC(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)=C(C(=O)[O-])N1C(=O)C2NC(=O)C(=NOC(C)(C)C(=O)O)c1csc(N)n1.[H]C12SCC(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)=C(C(=O)[O-])N1C(=O)C2NC(=O)C(=NOC(C)(C)C(=O)O)c1csc(N)n1,5,,,,,
5152,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,3,,,,,
5153,CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1.CS(=O)(=O)O.O,4,,,,,
5154,CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O,,,5,,,
5155,CC(=O)[O-].CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(OCC[N+](C)(C)C)NC(=O)C5C(O)C(C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc(O)cc5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,,2,,,,
5156,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5CC(CO)OC5=O)cc4F)CC3)c(F)cc2c1=O,5,,,,,
5157,Cc1cn2nc(C3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CCC(N)C1,,,2,,,
5158,COC(=O)NC(C(=O)N1CCCC1c1nc(-c2cc(F)c3c(c2)OC(c2cnc(C4CC4)s2)n2c-3cc3cc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,,,3,,,
5159,C[n+]1ccc(C(=O)NCc2ccccc2)cc1.[I-],,,1,,,
5160,O=C(O)CCCC(=O)NCCc1c[nH]cn1,,,1,,,
5161,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,1,,,,,
5162,O=C(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,,,3,,,
5163,O=C1C=CN(c2c(F)cc(N3CC(CNc4ccon4)OC3=O)c(F)c2F)CC1,2,,,,,
5164,CC(=O)OP(=O)([O-])N(CC1CN(c2cc(F)c(N3C=CC(=O)CC3)c(F)c2F)C(=O)O1)c1ccon1.[Na+],2,,,,,
5165,CC(C)C(=O)OCC1(CCl)OC(n2ccc(N)nc2=O)C(F)C1OC(=O)C(C)C,,,2,,,
5166,NCCONC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,3,,,,,
5167,Cl.Cl.O.O=C(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F.O=C(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,,,3,,,
5168,COC1C(OP(=O)(OCC2OC(n3cnc4c(N)ncnc43)CC2O)SCOC(=O)OC(C)C)C(CO)OC1n1ccc(=O)[nH]c1=O,,,5,,,
5169,Br.CC(O)C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)C(C)C12,4,,,,,
5170,CC(C)C(C)C1(C)CCC2(C)C3CCC4C5(COCC4(C)C(OCC(C)(N)C(C)(C)C)C(n4ncnc4-c4ccncc4)C5)C3=CCC2(C)C1C(=O)O,,5,,,,
5171,CC(C)C(C)C1(C)CCC2(C)C3CCC4C5(COCC4(C)C(OCC(C)(N)C(C)(C)C)C(n4ncnc4-c4ccncc4)C5)C3=CCC2(C)C1C(=O)O.O=C(O)CC(O)(CC(=O)O)C(=O)O,,5,,,,
5172,O.O=C(NN1C(=O)C2C3C=CC(C4CC34)C2C1=O)c1ccc(C(F)(F)F)cc1,,,1,,,
5173,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1.O,3,,,,,
5174,CC1=CC2CN(C(=O)N2OS(=O)(=O)O)C1C(N)=O,3,,,,,
5175,CC1=CC2CN(C(=O)N2OS(=O)(=O)[O-])C1C(N)=O.[Na+],2,,,,,
5176,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl.O,4,,,,,
5177,C=CC1(C)CC(OC(=O)CSC2CCC(N)CC2O)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O.CC(=O)O,5,,,,,
5178,Nc1c(-c2cc(Cc3ccc(COc4ccccn4)cc3)no2)ccc[n+]1COP(=O)([O-])O,,4,,,,
5179,NCCNC1CCC(CC(=O)NC2Cc3cccc(C(=O)O)c3OB2O)CC1,5,,,,,
5180,Cl.Cl.NCCNC1CCC(CC(=O)NC2Cc3cccc(C(=O)O)c3OB2O)CC1,5,,,,,
5181,CCOC(=O)C(C)NP(=O)(COC1C=C(F)C(n2cnc3c(N)ncnc32)O1)Oc1ccccc1,,,2,,,
5182,CCOC(=O)C(C)NP(=O)(COC1C=C(F)C(n2cnc3c(N)ncnc32)O1)Oc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,,2,,,
5183,CC1CN2c3c(cc4c(N5C(=O)OCC5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)C2C(C)O1,4,,,,,
5184,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,,3,,,,
5185,O=c1nc(NCc2ccc(Cl)c(Cl)c2)[nH]c2ncn(CCN3CCOCC3)c12,4,,,,,
5186,CC(O)CC(=O)NC1CCOC1=O,,,,,,
5187,CCCCCCCC(O)CC(=O)NC1CCOC1=O,,,,,,
5188,CCCCCC(O)CC(=O)NC1CCOC1=O,,,,,,
5189,CCCCCCCCCCCC(O)CC(=O)NC1CCOC1=O,,,,,,
5190,CCCCCCCC(=O)CC(=O)NC1CCOC1=O,,,,,,
5191,CCCCCCCCCCCCCC(=O)CC(=O)NC1CCOC1=O,,,,,,
5192,CCCC(=O)CC(=O)NC1CCOC1=O,,,,,,
5193,CCCCCC(=O)CC(=O)NC1CCOC1=O,,,,,,
5194,CCCCCCCCCCCC(=O)CC(=O)NC1CCOC1=O,,,,,,
5195,O=C(C=Cc1ccc(O)cc1)NC1CCOC1=O,,,,,,
5196,CCCC(=O)NC1CCOC1=O,,,,,,
5197,CCCCCCCCCC(=O)NC1CCOC1=O,,,,,,
5198,CCCCCCCCCCCC(=O)NC1CCOC1=O,,,,,,
5199,CCCCCCCC=CCCCCCCCC(=O)NC(C)C(=O)OC,,,,,,
5200,CCCCCCC(=O)NC1CCOC1=O,,,,,,
5201,CCCCCCC=CCCCCCCCC(=O)NC(C)C(=O)OC,,,,,,
5202,CCCCCCCCCCCCCCCC(=O)NC(C)C(=O)OC,,,,,,
5203,CCCCCCCCCCCCCCCC(=O)NC1CCOC1=O,,,,,,
5204,CCCCCC(=O)NC1CCOC1=O,,,,,,
5205,CC(C)CC(=O)NC1CCOC1=O,,,,,,
5206,CCCCCCCCCCCCCCCCCC(=O)NC1CCOC1=O,,,,,,
5207,CCCCCCCC(=O)NC1CCOC1=O,,,,,,
5208,CCCCCCCCCCCCCCC(=O)NC(C)C(=O)OC,,,,,,
5209,CCCCC(=O)NC1CCOC1=O,,,,,,
5210,CCCCCCCCCCCCCC(=O)NC(C)C(=O)OC,,,,,,
5211,CCCCCCCCCCCCCC(=O)NC1CCOC1=O,,,,,,
5212,CC1(O)OCC(O)C1(O)O,,,,,,
5213,CC(C)C=C1NC(=O)C(Cc2ccccc2)NC1=O,,,,,,
5214,CC(C)CC1NC(=O)C(=Cc2ccccc2)NC1=O,,,,,,
5215,O=C1NC(Cc2ccc(O)cc2)C(=O)N2CCCC12,,,,,,
5216,O=C1CNC(=O)C(Cc2ccccc2)N1,,,,,,
5217,CC(C)CC1NC(=O)C(CC(C)C)NC1=O,,,,,,
5218,CC(C)CC1NC(=O)C2CCCN2C1=O,,,,,,
5219,O=C1NC(Cc2ccccc2)C(=O)N2CCCC12,,,,,,
5220,CC(C)CC1NC(=O)C(C(C)C)NC1=O,,,,,,
5221,CC(C)C1NC(=O)C2CCCN2C1=O,,,,,,
5222,CC(C)CCCCCC=CC=CC(=O)O,,,,,,
5223,CC(C)CCCCCCCC=CC(=O)O,,,,,,
5224,CC(C)CCCCC=CCC=CC(=O)O,,,,,,
5225,CCCCCCCC=CC(=O)O,,,,,,
5226,CCCCCCCCCC=CC(=O)O,,,,,,
5227,CCCCCC=CC(=O)O,,,,,,
5228,CCCCCCCCCCCCC=CC(=O)O,,,,,,
5229,CCCCCCCCCCCC=CC(=O)O,,,,,,
5230,CCCCCCCCCCC=CC(=O)O,,,,,,
5231,CCCCCCCCC=CC(=O)O,,,,,,
5232,CC(C)=CCCC(C)=CCCC(C)=CC(=O)O,,,,,,
5233,CCCCCCCCCC=C(C)C(=O)O,,,,,,
5234,CCCCCCCCCCCCCCC(=O)O,,,,,,
5235,CCCCCCCCCCCCC(=O)O,,,,,,
5236,CCCCCCCC=CCc1nc2ccccc2c(O)c1C,,,,,,
5237,CCCCCCCCCCc1nc2ccccc2c(O)c1C,,,,,,
5238,CCCCC=CCc1nc2ccccc2c(O)c1C,,,,,,
5239,CCCCC=CCc1cc(O)c2ccccc2n1,,,,,,
5240,CCCCCCCc1[nH]c2ccccc2c(=O)c1O,,,,,,
5241,CCCCCCCc1nc2ccccc2c(O)c1C,,,,,,
5242,CCCC=CCc1nc2ccccc2c(O)c1C,,,,,,
5243,CCCCCCc1nc2ccccc2c(O)c1C,,,,,,
5244,CCCCCCc1cc(O)c2ccccc2n1,,,,,,
5245,CCCCCCCc1nc2ccccc2c(O)c1O,,,,,,
5246,CCCCCCc1nc2ccccc2c(O)c1O,,,,,,
5247,CCCCCCCCCc1nc2ccccc2c(O)c1O,,,,,,
5248,CCCCCCCCc1nc2ccccc2c(O)c1O,,,,,,
5249,CCCCCc1nc2ccccc2c(O)c1O,,,,,,
5250,CCCCCCCCCCCc1nc2ccccc2c(O)c1O,,,,,,
5251,CCCCCCC=CCc1cc(O)c2ccccc2n1,,,,,,
5252,CCCCCCCCCc1cc(O)c2ccccc2n1,,,,,,
5253,CCCCCCCCc1cc(O)c2ccccc2n1,,,,,,
5254,CCCCCc1cc(O)c2ccccc2n1,1,,,,,
5255,CCCCCCCCC=CCc1cc(O)c2ccccc2n1,,,,,,
5256,CCCCCCCCCCCc1cc(O)c2ccccc2n1,,,,,,
5257,CCCCCCC=CCc1nc2ccccc2c(O)c1C,,,,,,
5258,CCCCCCCCCc1nc2ccccc2c(O)c1C,,,,,,
5259,CCCCCC=CCc1nc2ccccc2c(O)c1C,,,,,,
5260,CCCCCCCCc1nc2ccccc2c(O)c1C,,,,,,
5261,CCCCCc1nc2ccccc2c(O)c1C,,,,,,
5262,CCCCCCCCC=CCc1nc2ccccc2c(O)c1C,,,,,,
5263,CCCCCC(O)C=CCc1ccc2ccccc2n1,,,,,,
5264,CCCCCCCC(O)C=CCc1ccc2ccccc2n1,,,,,,
5265,CC(C)CCCCCCCCc1c(O)cc(CC(C)C)oc1=O,,,,,,
5266,CC(C)C1(O)C=CC(C=Cc2ccccc2)=CC1O,,,,,,
5267,CC(C)C1(O)C=CC(CCc2ccccc2)=CC1O,,,,,,
5268,CC(C)CCCC1=CC(O)C(O)(C(C)C)C=C1,,,,,,
5269,CC(C)CCCCCC1=CC(O)C(O)(C(C)C)C=C1,,,,,,
5270,CCCCCCCC1=CC(O)C(O)(C(C)C)C=C1,,,,,,
5271,CCCCCC1=CC(O)C(O)(C(C)C)C=C1,,,,,,
5272,CCCCCCCCCC(=O)C(O)CC,,,,,,
5273,CC=C([NH3+])C(=O)CCCCCCCCC,,,,,,
5274,O=Cc1csc(-c2ccccc2O)n1,,1,,,,
5275,COC1=C(C)C(=O)C2=C(C1=O)C(CNC(=O)C(C)N)N1CC3Cc4cc(C)c(OC)c(O)c4C(C1C2)N3C,1,,,,,
5276,COC1=C(C)C(=O)C2=C(C1=O)C(CNC(=O)C(C)N)N1C(O)C3Cc4cc(C)c(OC)c(O)c4C(C1C2)N3C,1,,,,,
5277,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)OC1C,,1,,,,
5278,CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)CC)C(C)C)C(C)CC,,1,,,,
5279,CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC1=O)C(C)CC)C(C)C)C(C)CC,,1,,,,
5280,CCCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)OC1C,1,,,,,
5281,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CC(=O)O)C(=O)OC1C,,1,,,,
5282,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)OC1C,1,,1,,,
5283,C=C(N=C(O)C(N=C(O)C(N=C(O)C(CCO)N=C(O)C(=CC)N=C(O)C(N=C(O)C(N=C(O)C(C)N=C(O)C(C)N=C(O)C(C)N=C(O)C1CCCN1C(=O)C(=CC)N=C(O)CC(O)CCCCCCC)C(C)C)C(C)C)C(C)C)C(C)CC)C(O)=NC(C)C(O)=NC(C)C(O)=NC(C)C(O)=NC(C(O)=NC(=CC)C(O)=NC1C(O)=NC(C)C(O)=NC(CCN)C(O)=NC(CO)C(O)=NC(C(C)CC)C(=O)OC1C)C(C)C,2,,,,,
5284,C=C(N=C(O)C(N=C(O)C(N=C(O)C(CCO)N=C(O)C(=CC)N=C(O)C(N=C(O)C(N=C(O)C(C)N=C(O)C(C)N=C(O)C(C)N=C(O)C1CCCN1C(=O)C(=CC)N=C(O)CC(O)CC=CCCCC)C(C)C)C(C)C)C(C)C)C(C)CC)C(O)=NC(C)C(O)=NC(C)C(O)=NC(C)C(O)=NC(C(O)=NC(=CC)C(O)=NC1C(O)=NC(C)C(O)=NC(CCN)C(O)=NC(CO)C(O)=NC(C(C)CC)C(=O)OC1C)C(C)C,2,,,,,
5285,CCCCCCCCCCCC(O)CC(=O)NC1COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCO)NC(=O)CNC(=O)C(CCN)NC1=O,,1,,,,
5286,C=C(NC(=O)C(NC(=O)C(NC(=O)C(CO)NC(=O)C(=CC)NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCCCC)C(C)C)C(C)C)C(C)CC)C(=O)NC(C)C(=O)NC(C(=O)NC(C)C(=O)NC(C(=O)NC(=CC)C(=O)NC1C(=O)NC(C)C(=O)NC(CCN)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)OC1C)C(C)C)C(C)C,,2,,,,
5287,N=C1C=C(c2cc(N)c(=O)[nH]c2O)C(=O)NC1=O,1,1,,,,
5288,COC=CC(N)C(=O)O,2,,,,,
5289,CCCCCC1=CC=CC(=O)C1=C1NC(C2SCC(C(O)C(C)(C)C3=NC(C)(C(=O)O)CS3)N2C)CS1,1,1,,,,
5290,CC=CC=CC(=O)NC(CC(=O)NC(C(=O)C1C(=O)NC(=O)C1C)C(C)C)c1ccccc1,1,,,,,
5291,O=C(c1cc(Cl)c(Cl)[nH]1)c1c(O)cccc1O,1,1,,,,
5292,CC(N)C(=O)NC1C2C(=C(O)CC(C)C2O)C(=O)OC1(C)C(Cl)Cl,2,,,,,
5293,CC(N)C(=O)CC(NC1C2C(=C(O)OC1(C)C(Cl)Cl)C(=O)CC(O)C2O)C(N)=O,2,,,,,
5294,CC(N)C(=O)NC1C2CC(O)CC(O)=C2C(=O)OC1(C)C(Cl)Cl,2,,,,,
5295,CCCCCCc1c(O)cc(CCC)cc1O,1,1,,,,
5296,CCCCCCC(CCCCCC(O)C(N)=O)OC(=O)C1CCCN1C(=O)c1ccccc1O,1,,,,,
5297,CCCCCCCc1cc(=O)c2ccccc2n1O,1,,,,,
5298,CC(O)C(NC(=O)C(N)CCC1(O)CNC1=O)C(=O)O,1,,,,,
5299,O=c1cccc(S)c2soc(=O)c12,1,1,,,,
5300,CC=C1C(=O)[C-](C(=O)CCCCCCC)C(=O)N1C(C)=O.CC=C1C(=O)[C-](C(=O)CCCCCCC)C(=O)N1C(C)=O.[Mg+2],2,,,,,
5301,OCC1CSC(c2ccccc2O)=N1,,1,,,,
5302,O=c1[nH]c(=O)c(C2OC(CO)C(O)C2O)co1,1,,,,,
5303,CC(C)CCCCCCCCCCC1CC(=O)NC(C(C)O)C(=O)NC(C)C(=O)N2CCC(O)C2C(=O)NC(CCCN=C(N)N)C(=O)NC(C(O)C(=O)O)C(=O)NC(CO)C(=O)N2CCC(O)C2C(=O)NC(C(O)C(=O)O)C(=O)O1,1,,,,,
5304,CCCCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC1C(=O)NC(C(C)CC)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)OC1C,,1,,,,
5305,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)OC1C,1,1,1,,,
5306,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)OC1C,1,,1,,,
5307,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CC(=O)O)C(=O)OC1C,,1,,,,
5308,CCCCCCCC(O)CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)NC(C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NC(CCC(=O)O)C(=O)OC1C,,1,,,,
5309,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,,1,,,,
5310,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCCN)NC(=O)C(CCO)NC(=O)CNC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,1,1,,,,
5311,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,,1,,,,
5312,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)CCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,,1,,,,
5313,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)C(O)CCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,,1,,,,
5314,CC=C1NC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCN)NC(=O)C(NC(=O)CC(O)C(O)CCCCCCCCCCCC)COC(=O)C(C(O)CCl)NC(=O)C(C(O)C(=O)O)NC1=O,,1,,,,
5315,CC=C(NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)CNC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCCCC)C(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(C)C(=O)NC(C(C)N)C(=O)NC(C(C)N)C(=O)NC(Cc2ccccc2)C(=O)OC1C,,1,,,,
5316,CC=C(NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(C)NC(=O)CNC(=O)C(NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(=CC)NC(=O)CC(O)CCCCC)C(C)C)C(C)C)C(C)C)C(=O)NC1C(=O)NC(C)C(=O)NC(C(C)N)C(=O)NC(C(C)N)C(=O)NC(Cc2ccccc2)C(=O)OC1C,,1,,,,
5317,CCC1OC(C(C)=CC(C)C=CC2C(C)C2C=CC2OC(CC(=O)O)CC(N(C)C)C2O)CC=C1C,,1,,,,
5318,CCC1OC(C(C)=CC(C)C=CC2C(C)C2C=CC2OC(CC(=O)O)CC(NC)C2O)CC=C1C,,1,,,,
5319,CC(=CCC(C)C)C(O)C(C)C=CC=CC=CC1=C(C)C(=O)C(C)(O)O1,,1,,,,
5320,COC(C(C)C(O)CC(=O)O)C(C)(C)C(=O)C(C)CC(C)C(O)C1(C)OC1C(C)C=C(C)C,,2,,,,
5321,C=CC1OC1(C)CC(C)C(C)=CC=C(C)C=C(OC)C(=CC(=O)OC)OC,,1,,,,
5322,CC=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C2O)C(O)C(=O)CCC(C)C(=O)O1,1,,,,,
5323,CC=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C2O)C(OC(=O)CC(C)C)C(=O)CC=C(C)C(=O)O1,1,,,,,
5324,CC=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C2O)C(OC(=O)CC(C)C)C(=O)C=CC(C)C(=O)O1,1,,,,,
5325,CCC1OC(C(C)=CC(C)C=CC2CC(OC)=C(CO)C(=O)O2)CC=C1C,,2,,,,
5326,CC=C(C)C(=O)C(C)C=C(C)CC(C)CC(C)C(=O)N1C(=O)C=C(OC)C1C,,1,,,,
5327,CC(C=CCCCCC=Cc1oc(=O)c(C)c(O)c1C)=CC=CC(C)C(O)C(C)CCc1ccccc1,1,1,,1,,
5328,CC(C=CC=CC(O)CC=C1OC(C)C(=O)C(C)=C1O)=CC=CC(C)C(O)C(C)CCc1ccccc1,1,1,,,,
5329,CCC=CC=CC=C(C)C(O)CC(O)C(C)(O)C(O)CC=CC=CC=C(C)C=CC(O)CC=CC(=O)O,1,,,,,
5330,CC(C)Oc1cc(C(=O)O)ccc1NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)c(OC(C)C)c1O,1,,,,,
